order_id,order_purchase_timestamp,customer_state,main_product_category,payment_total,target_low_review,risk_probability,strategy,delivery_days,delivery_delta_days,is_late,risk_rank,risk_percentile,predicted_at_best_threshold,review_score_mean,is_low_review,recommended_coverage_share,assignment_group,experiment_unit,primary_metric,contact_cost_brl
0b01066982af6f2681ea9b0169f0d987,2018-03-19 16:06:01,MG,fashion_bags_accessories,129.59,1,0.9665858778327674,post_delivery,25.028472222222224,7.699317129629629,True,332.0,0.0063276663871312,True,1.0,True,0.05,treatment,order_id,low_review_rate,12.0
d8f68e0ae10289264edb3f3bf8cac054,2018-03-14 22:28:11,RJ,audio,192.09,1,0.9665736394486416,post_delivery,41.10094907407407,6.0371875,True,333.0,0.006346725623237,True,1.0,True,0.05,control,order_id,low_review_rate,12.0
88596e84592cd67e51c4727732dddde0,2018-03-23 13:52:33,RJ,air_conditioning,51.13,1,0.9665285469906432,post_delivery,46.29241898148148,13.870578703703703,True,334.0,0.0063657848593428,True,1.0,True,0.05,control,order_id,low_review_rate,12.0
f8fe2e394d3641489e6a2ca1cc40651e,2018-03-16 08:45:57,RJ,garden_tools,76.86,1,0.9664762957756168,post_delivery,61.27563657407408,27.64087962962963,True,335.0,0.0063848440954486,True,1.0,True,0.05,control,order_id,low_review_rate,12.0
6e49a3d8325755bd3e9d84d84bd8dbf2,2018-03-25 17:33:17,RJ,bed_bath_table,144.66,1,0.9664621454334198,post_delivery,38.92565972222222,6.657106481481481,True,336.0,0.0064039033315544,True,1.0,True,0.05,control,order_id,low_review_rate,12.0
60064a8ef6cf5a49ed3b7edbc7fd9eb6,2018-03-04 10:08:00,PA,computers_accessories,67.53,1,0.9664414287582485,post_delivery,60.24865740740741,29.67087962962963,True,337.0,0.0064229625676602,True,1.0,True,0.05,treatment,order_id,low_review_rate,12.0
f30607daae66843552e00843c6de88ef,2018-02-21 13:18:37,RJ,health_beauty,695.99,1,0.9664342255397836,post_delivery,49.9293287037037,16.483923611111113,True,338.0,0.0064420218037661,True,1.0,True,0.05,treatment,order_id,low_review_rate,12.0
b4cc5642e907efdd3c80a2343604b6d5,2018-02-27 12:04:55,RJ,home_construction,204.32,1,0.9663877714247658,post_delivery,44.44153935185185,22.944953703703703,True,339.0,0.0064610810398719,True,1.0,True,0.05,control,order_id,low_review_rate,12.0
8ac5066a163c60c1ae9bf17200df3dd1,2018-02-08 00:22:34,RS,computers_accessories,180.34,1,0.9663630277971078,post_delivery,51.5619212962963,17.57759259259259,True,340.0,0.0064801402759777,True,1.0,True,0.05,treatment,order_id,low_review_rate,12.0
0cbea266e238cccbca8f44662f87c527,2018-03-25 12:44:43,MG,bed_bath_table,80.44,1,0.9663192111752406,post_delivery,39.18,16.71105324074074,True,341.0,0.0064991995120835,True,1.0,True,0.05,control,order_id,low_review_rate,12.0
f938fa004452c776198a593e5fb9056d,2018-02-18 20:14:06,BA,sports_leisure,108.84,0,0.9662376294311232,post_delivery,40.65578703703704,15.498912037037035,True,342.0,0.0065182587481893,True,3.0,False,0.05,treatment,order_id,low_review_rate,12.0
e8aae0a8c069453ead56360bfdf31d76,2018-02-23 10:21:19,RJ,housewares,34.47,1,0.9661386270835156,post_delivery,56.52939814814815,28.96086805555555,True,343.0,0.0065373179842951,True,1.0,True,0.05,control,order_id,low_review_rate,12.0
dbd10344065568345dadbd904bb51dc1,2018-04-15 17:15:57,RJ,bed_bath_table,156.55,1,0.9661244344151304,post_delivery,53.20194444444444,21.921354166666667,True,344.0,0.006556377220401,True,1.0,True,0.05,treatment,order_id,low_review_rate,12.0
f73de6a34a3027ae82efac7a6bb5318d,2018-05-23 09:18:55,BA,home_appliances_2,1244.74,1,0.9658016184553628,post_delivery,55.5553587962963,6.94349537037037,True,345.0,0.0065754364565068,True,1.0,True,0.05,treatment,order_id,low_review_rate,12.0
01f67ca8027e959060afd840aa06f465,2018-04-30 16:19:48,CE,health_beauty,344.7,1,0.9657881170336255,post_delivery,65.10274305555555,41.78315972222222,True,346.0,0.0065944956926126,True,1.0,True,0.05,control,order_id,low_review_rate,12.0
763dda5df4bf87b05540c4fb0888b346,2018-03-08 10:45:15,RJ,bed_bath_table,173.53,0,0.9657269102777348,post_delivery,50.1859837962963,29.634074074074075,True,347.0,0.0066135549287184,True,4.0,False,0.05,control,order_id,low_review_rate,12.0
790512cc033ced5f8fe1f9158eb8f2fe,2018-02-28 22:34:44,RJ,housewares,504.35,1,0.9654572065186778,post_delivery,51.90260416666667,32.8433912037037,True,348.0,0.0066326141648242,True,1.0,True,0.05,control,order_id,low_review_rate,12.0
5efc0b7fe9df7f0c567404abaa4d25fc,2018-03-25 15:56:25,PR,bed_bath_table,469.2,0,0.965429745119366,post_delivery,8.260057870370371,-15.075763888888888,False,349.0,0.00665167340093,True,3.0,False,0.05,treatment,order_id,low_review_rate,12.0
c5bdd8ef3c0ec420232e668302179113,2018-04-27 12:37:10,SP,computers_accessories,54.2,1,0.9654110416909976,post_delivery,8.15619212962963,-17.317997685185187,False,350.0,0.0066707326370359,True,1.0,True,0.05,treatment,order_id,low_review_rate,12.0
88116b0150974240461df371862faa33,2018-05-16 16:41:40,MG,electronics,542.84,0,0.9652972804872578,post_delivery,18.872789351851853,0.5683912037037037,True,351.0,0.0066897918731417,True,5.0,False,0.05,control,order_id,low_review_rate,12.0
913f18fcb317f3eee87b26f9b241c683,2018-01-30 18:02:00,RJ,bed_bath_table,214.07,1,0.965275698299948,post_delivery,36.12979166666667,6.881180555555556,True,352.0,0.0067088511092475,True,1.0,True,0.05,treatment,order_id,low_review_rate,12.0
4f2499fee2bfca0fbbf9a76a31da4128,2018-03-08 19:25:35,RJ,bed_bath_table,38.13,1,0.9652363890857276,post_delivery,50.0528125,16.86224537037037,True,353.0,0.0067279103453533,True,1.0,True,0.05,treatment,order_id,low_review_rate,12.0
81f2ee7669eee05b13906d24d43ebc69,2018-04-03 09:40:44,SP,housewares,133.75,0,0.965179661998854,post_delivery,59.42755787037037,49.83084490740741,True,354.0,0.0067469695814591,True,3.0,False,0.05,control,order_id,low_review_rate,12.0
059511087f2394ebd55a674537a7c2cc,2018-02-14 11:42:55,PR,computers_accessories,834.94,0,0.9651660710788348,post_delivery,42.330416666666665,16.81855324074074,True,355.0,0.0067660288175649,True,4.0,False,0.05,control,order_id,low_review_rate,12.0
56abbae9014467d35f46261ee6f7fa71,2018-03-27 18:17:48,PA,audio,608.67,1,0.965135484342188,post_delivery,48.74462962962963,6.506990740740741,True,356.0,0.0067850880536708,True,1.0,True,0.05,treatment,order_id,low_review_rate,12.0
257b9cbebe66bbd37b4233212ec1a909,2018-02-04 21:52:09,PB,office_furniture,597.44,0,0.9650967580020126,post_delivery,42.779270833333335,-8.309513888888889,False,357.0,0.0068041472897766,True,3.0,False,0.05,treatment,order_id,low_review_rate,12.0
c5a06d75e7ddf0ed779053a64ee08c7e,2018-01-14 14:17:03,ES,office_furniture,131.56,1,0.9650258983043288,post_delivery,48.05681712962963,5.65199074074074,True,358.0,0.0068232065258824,True,1.0,True,0.05,treatment,order_id,low_review_rate,12.0
013bc77d3ca5fba084a241fdcb307393,2018-01-17 00:23:17,RS,bed_bath_table,37.09,1,0.9649952966722378,post_delivery,54.69694444444445,21.71311342592593,True,359.0,0.0068422657619882,True,1.0,True,0.05,treatment,order_id,low_review_rate,12.0
cdeec5de39a62045ad7edd0f00cc8858,2018-02-16 13:56:54,RJ,computers_accessories,64.11,1,0.9649867423468068,post_delivery,59.22667824074074,33.807858796296294,True,360.0,0.006861324998094,True,1.0,True,0.05,treatment,order_id,low_review_rate,12.0
cbb7694680a105281d391bf7002c0477,2018-05-03 00:03:53,SP,sports_leisure,178.21,0,0.9649521488007576,post_delivery,6.993611111111111,-14.003692129629629,False,361.0,0.0068803842341998,True,3.0,False,0.05,treatment,order_id,low_review_rate,12.0
441596a9fde121f33c360d9c9ecae437,2018-03-19 17:56:17,BA,unknown,91.72,1,0.9648211941963584,post_delivery,30.990034722222223,8.737453703703704,True,362.0,0.0068994434703057,True,2.0,True,0.05,treatment,order_id,low_review_rate,12.0
70e1e65e23050b71f1357ebf72506b73,2018-01-21 17:44:36,RJ,small_appliances,201.74,1,0.9646887181814128,post_delivery,51.1647337962963,26.904039351851853,True,363.0,0.0069185027064115,True,1.0,True,0.05,treatment,order_id,low_review_rate,12.0
566aa88269ebf1551f8e2da76e215e08,2018-03-31 23:52:42,RJ,computers_accessories,57.23,0,0.9646630226225574,post_delivery,50.78520833333334,13.780138888888889,True,364.0,0.0069375619425173,True,5.0,False,0.05,control,order_id,low_review_rate,12.0
18f4178d9b3c33fa79c1a0d5eb214023,2018-05-07 19:12:47,MG,furniture_decor,305.89,1,0.9645215368847866,post_delivery,6.899953703703703,-15.299502314814816,False,365.0,0.0069566211786231,True,1.0,True,0.05,control,order_id,low_review_rate,12.0
efeaeef213e3c173e91d9ffe670ba677,2018-03-04 21:25:15,RJ,electronics,73.38,1,0.964488396311681,post_delivery,44.08795138888889,15.98048611111111,True,366.0,0.0069756804147289,True,1.0,True,0.05,treatment,order_id,low_review_rate,12.0
bdc6d13db4338777a27724c65a0248c6,2018-01-26 10:52:37,RJ,electronics,168.18,1,0.9644742713435012,post_delivery,52.44040509259259,28.89361111111111,True,367.0,0.0069947396508347,True,1.0,True,0.05,control,order_id,low_review_rate,12.0
89ddf23f8fe73ace16b54d219a527277,2018-01-24 19:08:37,PA,furniture_decor,380.12,0,0.96441132828954,post_delivery,41.18981481481482,1.9874652777777777,True,368.0,0.0070137988869406,True,3.0,False,0.05,control,order_id,low_review_rate,12.0
7a53fed7f9006ef9325efa365e6a1992,2018-06-10 14:03:38,MT,pet_shop,446.2,0,0.964381792661098,post_delivery,60.23413194444444,27.819988425925924,True,369.0,0.0070328581230464,True,3.0,False,0.05,control,order_id,low_review_rate,12.0
093b4a025c91a570d1f3b60d428b60a0,2018-02-26 14:57:42,RJ,computers_accessories,86.15,1,0.9642342670618586,post_delivery,50.361678240740744,32.98508101851852,True,370.0,0.0070519173591522,True,1.0,True,0.05,control,order_id,low_review_rate,12.0
14e02ed9bb6ea11904967b279f41df37,2018-01-07 14:12:28,RJ,cool_stuff,90.19,1,0.9641382429098349,post_delivery,61.14539351851852,30.737384259259255,True,371.0,0.007070976595258,True,1.0,True,0.05,treatment,order_id,low_review_rate,12.0
674eb13687ba86abeaee12ece9ce0309,2018-08-13 12:13:40,SC,construction_tools_construction,147.98,0,0.96411645715978,post_delivery,2.1702662037037035,-41.32024305555556,False,372.0,0.0070900358313638,True,5.0,False,0.05,treatment,order_id,low_review_rate,12.0
06d5cbe68295558fd6c48998db3ea397,2018-03-27 14:04:31,SP,housewares,152.62,0,0.9640266831133406,post_delivery,2.2222685185185185,-11.191261574074074,False,373.0,0.0071090950674696,True,5.0,False,0.05,treatment,order_id,low_review_rate,12.0
6e6242aabab7596add1baa594d4e7208,2018-03-25 14:07:31,RJ,garden_tools,150.5,0,0.964008021371716,post_delivery,44.25503472222222,21.843587962962964,True,374.0,0.0071281543035755,True,4.0,False,0.05,treatment,order_id,low_review_rate,12.0
814fe5df303b0c72aeddb331dbfe9802,2018-05-15 10:26:11,BA,stationery,52.34,0,0.9639555269599172,post_delivery,66.13574074074074,42.570590277777775,True,375.0,0.0071472135396813,True,5.0,False,0.05,control,order_id,low_review_rate,12.0
52c13ebf98c19fe6dc69e69ac09663a1,2018-02-23 13:12:17,RJ,computers_accessories,89.85,1,0.9637371153378862,post_delivery,56.28534722222222,25.83554398148148,True,376.0,0.0071662727757871,True,1.0,True,0.05,treatment,order_id,low_review_rate,12.0
ea0640a9f021b9f129b25d54e4c649f2,2018-06-06 21:40:31,BA,watches_gifts,72.1,1,0.9635785408334844,post_delivery,55.96391203703703,15.86704861111111,True,377.0,0.0071853320118929,True,1.0,True,0.05,control,order_id,low_review_rate,12.0
abd3f51d3ea91685824a0975e07ab463,2018-03-19 23:27:29,RJ,stationery,51.22,1,0.9634930201996108,post_delivery,58.84511574074074,28.822534722222223,True,378.0,0.0072043912479987,True,1.0,True,0.05,treatment,order_id,low_review_rate,12.0
982721650f1a226d3b11b4d852d461d2,2018-02-26 12:20:10,RJ,food,43.0,1,0.9634585504542484,post_delivery,70.24743055555555,47.761435185185185,True,379.0,0.0072234504841045,True,2.0,True,0.05,control,order_id,low_review_rate,12.0
44e578be804a15b9c4be4b6e91eedf48,2018-03-19 01:56:52,SP,watches_gifts,136.3,1,0.96337981434499,post_delivery,56.38,39.461157407407406,True,380.0,0.0072425097202104,True,1.0,True,0.05,treatment,order_id,low_review_rate,12.0
665d84d48d4c7c497117465e6f02f92f,2018-07-10 09:13:20,SP,office_furniture,372.16,1,0.963348131247835,post_delivery,34.221296296296295,10.605555555555556,True,381.0,0.0072615689563162,True,1.0,True,0.05,control,order_id,low_review_rate,12.0
1c437b4d4326d36b71e91dd7a7c2c4f6,2018-04-10 10:03:12,SC,cool_stuff,263.45,1,0.963217640257204,post_delivery,20.369108796296295,-9.212002314814814,False,382.0,0.007280628192422,True,1.0,True,0.05,control,order_id,low_review_rate,12.0
d4148052141383039b68bbb6bd525f3b,2018-03-20 18:09:48,PA,watches_gifts,1245.09,1,0.9631250463457154,post_delivery,62.904641203703704,26.66144675925926,True,383.0,0.0072996874285278,True,1.0,True,0.05,control,order_id,low_review_rate,12.0
7141a7eee8944cb711fa1fd4f76300bc,2018-01-03 12:15:06,SP,housewares,243.56,1,0.9631092359208636,post_delivery,55.012824074074075,18.523310185185185,True,384.0,0.0073187466646336,True,1.0,True,0.05,treatment,order_id,low_review_rate,12.0
a8b287712f97be514752ebf62271b2a2,2018-02-24 21:08:50,RJ,watches_gifts,276.57,1,0.9630872817242204,post_delivery,55.97751157407407,31.858645833333338,True,385.0,0.0073378059007394,True,1.0,True,0.05,treatment,order_id,low_review_rate,12.0
edc39c747837ab7258f382372e798824,2018-02-26 09:24:33,MA,auto,107.94,1,0.96299672171178,post_delivery,56.24516203703703,28.637210648148148,True,386.0,0.0073568651368453,True,1.0,True,0.05,treatment,order_id,low_review_rate,12.0
1b972feb2ea1e13fc92a33e665b399c8,2018-01-22 22:23:18,RJ,health_beauty,74.87,1,0.9629811616990196,post_delivery,52.93681712962963,25.869664351851853,True,387.0,0.0073759243729511,True,1.0,True,0.05,control,order_id,low_review_rate,12.0
e34e1db7516bb12cd9985fe66fe2d323,2018-02-10 18:43:34,DF,bed_bath_table,260.19,0,0.9627295718819424,post_delivery,26.019259259259258,0.7995138888888889,True,388.0,0.0073949836090569,True,5.0,False,0.05,treatment,order_id,low_review_rate,12.0
0f016423033058b7bef153a01ff9100b,2018-02-24 09:02:10,ES,cool_stuff,174.32,0,0.9625789249342582,post_delivery,68.11414351851852,38.490648148148146,True,389.0,0.0074140428451627,True,3.0,False,0.05,control,order_id,low_review_rate,12.0
9d57c2295efd51a11106d2d8175c676a,2018-02-25 10:07:24,GO,home_comfort_2,56.0,1,0.9625282203406268,post_delivery,44.14659722222222,20.568402777777777,True,390.0,0.0074331020812685,True,1.0,True,0.05,control,order_id,low_review_rate,12.0
77b08f3ea310719320856c7ff77da30a,2018-03-10 22:45:43,RJ,sports_leisure,144.84,1,0.9625052499218798,post_delivery,58.688229166666666,36.63664351851852,True,391.0,0.0074521613173744,True,1.0,True,0.05,treatment,order_id,low_review_rate,12.0
4412d97cb2093633afa85f11db46316c,2018-05-22 13:43:23,MA,computers_accessories,3195.73,1,0.9624988031114134,post_delivery,15.269479166666668,-36.15872685185185,False,392.0,0.0074712205534802,True,1.0,True,0.05,treatment,order_id,low_review_rate,12.0
83359e7a49758eeed73d55e437b87341,2018-02-28 22:32:00,RJ,industry_commerce_and_business,96.37,1,0.96248649132928,post_delivery,53.86159722222222,34.80048611111111,True,393.0,0.007490279789586,True,1.0,True,0.05,treatment,order_id,low_review_rate,12.0
5f1b02bb30db18d2091666741c05684a,2018-05-07 13:18:52,BA,bed_bath_table,484.86,1,0.9623069578636044,post_delivery,38.09787037037037,10.65263888888889,True,394.0,0.0075093390256918,True,1.0,True,0.05,treatment,order_id,low_review_rate,12.0
eea6beb3e8f3a7eafaf03ea844ae6021,2018-06-13 08:33:38,GO,health_beauty,367.2,1,0.962286535203487,post_delivery,57.57857638888889,35.935266203703705,True,395.0,0.0075283982617976,True,2.0,True,0.05,control,order_id,low_review_rate,12.0
c124ca6c2e3c84647f8694c95abec68b,2018-02-19 15:51:25,RJ,watches_gifts,131.16,0,0.9622382765109204,post_delivery,53.00045138888889,28.66115740740741,True,396.0,0.0075474574979034,True,3.0,False,0.05,control,order_id,low_review_rate,12.0
ad4098a257676ea4d394fb3bbbf36ca3,2018-02-26 09:55:52,RJ,small_appliances,68.49,1,0.9620684647722836,post_delivery,51.71365740740741,27.127453703703704,True,397.0,0.0075665167340093,True,1.0,True,0.05,treatment,order_id,low_review_rate,12.0
89ab5609dfc901cc9824e0a62cbefe59,2018-03-01 09:10:11,RJ,cool_stuff,248.85,1,0.9620483042377242,post_delivery,56.30738425925926,34.68945601851852,True,398.0,0.0075855759701151,True,1.0,True,0.05,control,order_id,low_review_rate,12.0
d2d8c96cdc3a00c418d2a5539e598add,2018-03-11 11:44:41,PI,furniture_decor,113.93,1,0.9619641840361444,post_delivery,65.3749074074074,43.864270833333336,True,399.0,0.0076046352062209,True,1.0,True,0.05,treatment,order_id,low_review_rate,12.0
e62c3201015050463bc2e3b6599a6bc5,2018-02-27 14:44:44,RJ,baby,83.23,1,0.9619195106880084,post_delivery,56.34688657407408,35.961284722222224,True,400.0,0.0076236944423267,True,1.0,True,0.05,treatment,order_id,low_review_rate,12.0
0d6cc2219ef268358eac3c49b47abca9,2018-03-04 15:58:10,PR,bed_bath_table,353.21,1,0.9618976003732927,post_delivery,53.026238425925925,34.691631944444445,True,401.0,0.0076427536784325,True,1.0,True,0.05,treatment,order_id,low_review_rate,12.0
f12388e0e8c7694fc38c8de19261054c,2018-02-24 18:03:19,RJ,housewares,163.81,1,0.961785836568869,post_delivery,52.795451388888885,26.54775462962963,True,402.0,0.0076618129145383,True,1.0,True,0.05,treatment,order_id,low_review_rate,12.0
210815e915694747f4d7f75010d5a665,2018-04-18 18:58:54,PA,telephony,66.94,1,0.961708140248702,post_delivery,50.91313657407407,10.704039351851852,True,403.0,0.0076808721506442,True,1.0,True,0.05,treatment,order_id,low_review_rate,12.0
b9e06b464a393125fae96912f6b4016a,2018-02-20 21:43:50,RJ,air_conditioning,216.15,1,0.96166541198318,post_delivery,43.952592592592595,17.858032407407407,True,404.0,0.00769993138675,True,1.0,True,0.05,control,order_id,low_review_rate,12.0
a75aad2fd41164a516a1257b45670f4d,2018-02-27 19:39:21,RJ,bed_bath_table,91.18,1,0.9616389558246974,post_delivery,52.01260416666667,31.83159722222222,True,405.0,0.0077189906228558,True,1.0,True,0.05,treatment,order_id,low_review_rate,12.0
4a14e50e1d032b0fa7809a49f285bfae,2018-03-12 00:29:10,RJ,watches_gifts,198.13,1,0.9615501401281612,post_delivery,51.57454861111111,15.59480324074074,True,406.0,0.0077380498589616,True,1.0,True,0.05,treatment,order_id,low_review_rate,12.0
980c0688b61b100db985aae4b5cfa28f,2018-01-26 17:01:40,SC,health_beauty,60.18,1,0.9613637025072655,post_delivery,46.99105324074074,20.70054398148148,True,407.0,0.0077571090950674,True,1.0,True,0.05,treatment,order_id,low_review_rate,12.0
30ee51f86a9d676801e824efd4aad215,2018-03-14 19:52:53,MG,toys,89.36,0,0.9612592223282872,post_delivery,58.64451388888889,37.47290509259259,True,408.0,0.0077761683311732,True,3.0,False,0.05,treatment,order_id,low_review_rate,12.0
55552985d5c5d0856ddc230a47932a72,2018-03-05 18:11:39,RJ,computers_accessories,37.13,1,0.9611456470114628,post_delivery,45.89391203703704,14.652002314814816,True,409.0,0.0077952275672791,True,1.0,True,0.05,control,order_id,low_review_rate,12.0
7b598857cddf46a156640f69f70a6e6d,2018-07-25 01:12:50,SP,housewares,741.33,1,0.9611071881608924,post_delivery,15.906805555555556,-14.04261574074074,False,410.0,0.0078142868033849,True,1.0,True,0.05,treatment,order_id,low_review_rate,12.0
05728fca024954ba1ce915ad5c94991f,2018-05-15 09:22:26,RS,office_furniture,1024.2,0,0.9610187114023884,post_delivery,31.263680555555556,-10.34574074074074,False,411.0,0.0078333460394907,True,4.0,False,0.05,treatment,order_id,low_review_rate,12.0
36a924d21368a46d4ed120b8adb1dc3d,2018-06-23 20:42:39,RS,auto,673.23,1,0.9609891476693686,post_delivery,57.85396990740741,27.716921296296295,True,412.0,0.0078524052755965,True,1.0,True,0.05,control,order_id,low_review_rate,12.0
1476819dd3e3d7fc87ee304b36af52bb,2018-02-27 15:19:43,MG,stationery,110.18,1,0.960935082426601,post_delivery,49.02212962962963,20.66082175925926,True,413.0,0.0078714645117023,True,2.0,True,0.05,control,order_id,low_review_rate,12.0
90f7af0187e8633c3a1f22e397558fe1,2018-03-25 00:02:44,RJ,garden_tools,150.5,1,0.9609019854737209,post_delivery,44.91178240740741,21.913680555555555,True,414.0,0.0078905237478081,True,1.0,True,0.05,control,order_id,low_review_rate,12.0
a16607f4220f0e60ab4c71b915dd380c,2018-08-02 22:50:14,SC,housewares,88.08,0,0.960897718794444,post_delivery,25.040671296296296,4.992222222222222,True,415.0,0.007909582983914,True,5.0,False,0.05,treatment,order_id,low_review_rate,12.0
ffecd5a79a0084f6a592288c67e3c298,2018-02-27 20:00:25,BA,electronics,113.07,1,0.9608225409470365,post_delivery,29.77546296296296,7.609085648148148,True,416.0,0.0079286422200198,True,2.0,True,0.05,treatment,order_id,low_review_rate,12.0
5dc70acab84ac4fd4ffb73d38c63cc94,2018-03-04 11:20:37,PA,computers_accessories,66.05,1,0.960800324599782,post_delivery,57.39652777777778,13.86917824074074,True,417.0,0.0079477014561256,True,1.0,True,0.05,treatment,order_id,low_review_rate,12.0
0084e195fbd72ae51599af47f04afede,2018-03-14 23:57:00,RS,computers_accessories,113.03,1,0.9607708041512832,post_delivery,50.93423611111111,24.932152777777777,True,418.0,0.0079667606922314,True,1.0,True,0.05,control,order_id,low_review_rate,12.0
6fe1a563bdf47496b8bba2d6c5149468,2018-04-18 12:14:14,CE,baby,185.32,1,0.9607671996608492,post_delivery,47.211539351851854,13.721423611111112,True,419.0,0.0079858199283372,True,1.0,True,0.05,control,order_id,low_review_rate,12.0
fcd5c11fdcdf8f31e2c6cd12717cc00c,2018-04-13 08:12:18,PA,bed_bath_table,146.12,1,0.9607454143693052,post_delivery,56.39875,15.740625,True,420.0,0.008004879164443,True,1.0,True,0.05,control,order_id,low_review_rate,12.0
5601fa41e5818b9941a6bdd21978b6ac,2018-08-20 23:35:44,SP,baby,226.88,1,0.9606909722922198,post_delivery,4.775659722222223,-11.24119212962963,False,421.0,0.0080239384005489,True,1.0,True,0.05,control,order_id,low_review_rate,12.0
072500f428180f8c177181dd1e027d5b,2018-02-22 14:14:10,RJ,baby,87.77,1,0.9606882732473876,post_delivery,49.19609953703704,23.789270833333333,True,422.0,0.0080429976366547,True,1.0,True,0.05,treatment,order_id,low_review_rate,12.0
b951bb66b451384026a3308f84f1eab9,2018-02-27 21:43:37,RJ,auto,98.82,0,0.9606380614617388,post_delivery,52.88868055555555,33.79396990740741,True,423.0,0.0080620568727605,True,5.0,False,0.05,treatment,order_id,low_review_rate,12.0
e10b36804f91a77995a7a1f3b5454f24,2018-01-06 13:54:10,RJ,auto,186.42,1,0.9605843642021192,post_delivery,52.098391203703706,21.67767361111111,True,424.0,0.0080811161088663,True,1.0,True,0.05,control,order_id,low_review_rate,12.0
923c0d198a67f5fa9216397a9cba2047,2018-03-23 16:42:21,RJ,home_confort,156.9,0,0.9605483503221692,post_delivery,39.19052083333333,15.886597222222225,True,425.0,0.0081001753449721,True,3.0,False,0.05,treatment,order_id,low_review_rate,12.0
fbdefc6748a086900f96b1713c6bb1ea,2018-02-11 20:50:22,CE,health_beauty,387.0,1,0.9604114892656458,post_delivery,35.77930555555555,4.647615740740741,True,426.0,0.0081192345810779,True,1.0,True,0.05,treatment,order_id,low_review_rate,12.0
a3c1d266558d811517afe798d1fad42c,2018-02-26 17:54:40,AM,telephony,92.98,1,0.9603813062426024,post_delivery,46.20960648148148,1.9559027777777775,True,427.0,0.0081382938171838,True,1.0,True,0.05,treatment,order_id,low_review_rate,12.0
134383561b50fa8eca9c19b2c792d74c,2018-02-22 14:21:59,RJ,watches_gifts,160.76,1,0.9602949215799164,post_delivery,53.28804398148148,28.88664351851852,True,428.0,0.0081573530532896,True,1.0,True,0.05,control,order_id,low_review_rate,12.0
78803193be3bdf95bc16a5d9271aedb8,2018-01-04 16:52:43,SP,baby,185.07,1,0.9602693637261096,post_delivery,4.393113425925926,-22.90361111111111,False,429.0,0.0081764122893954,True,1.0,True,0.05,control,order_id,low_review_rate,12.0
686809116cd16f0b805804aefb0102a4,2018-02-16 09:19:49,GO,bed_bath_table,137.24,1,0.960226098089636,post_delivery,36.38819444444445,11.776956018518518,True,430.0,0.0081954715255012,True,1.0,True,0.05,treatment,order_id,low_review_rate,12.0
5e6bf1bf3a918bd776e4e85f10672d65,2018-06-11 00:16:09,BA,auto,49.96,1,0.9602008606712196,post_delivery,53.630196759259256,29.641412037037036,True,431.0,0.008214530761607,True,1.0,True,0.05,treatment,order_id,low_review_rate,12.0
bd546c347a5a00ff3faed07494bd681e,2018-02-19 12:25:24,RJ,bed_bath_table,136.24,1,0.9601882919743432,post_delivery,35.206041666666664,14.723680555555555,True,432.0,0.0082335899977128,True,1.0,True,0.05,control,order_id,low_review_rate,12.0
7646f2fa9419a132d8ff5528846a48d3,2018-03-03 22:28:24,AM,home_construction,545.08,1,0.9601646877895572,post_delivery,56.94731481481482,13.883703703703704,True,433.0,0.0082526492338187,True,1.0,True,0.05,treatment,order_id,low_review_rate,12.0
690199d6a2c51ff57c6b392d7680cbfd,2018-03-16 11:31:18,PR,perfumery,73.25,0,0.9601075052031294,post_delivery,59.04002314814815,33.52009259259259,True,434.0,0.0082717084699245,True,5.0,False,0.05,treatment,order_id,low_review_rate,12.0
21196c30747231d579091396af990f0e,2018-03-17 09:25:36,BA,sports_leisure,149.63,1,0.9600889507977276,post_delivery,59.373773148148146,35.76655092592593,True,435.0,0.0082907677060303,True,1.0,True,0.05,control,order_id,low_review_rate,12.0
ef519547cb72d3ac42ff707948fdb963,2018-04-02 17:49:06,RJ,bed_bath_table,318.97,1,0.9600193383612926,post_delivery,47.991331018518515,16.733761574074073,True,436.0,0.0083098269421361,True,1.0,True,0.05,control,order_id,low_review_rate,12.0
c83bfcbbc1e49ea80f7a77732efa3d48,2018-06-27 22:09:27,RS,housewares,60.41,1,0.959859789945,post_delivery,60.74166666666667,33.66489583333333,True,437.0,0.0083288861782419,True,1.0,True,0.05,treatment,order_id,low_review_rate,12.0
0f7a031ff7235289c8ce7270cac7c4ec,2018-02-21 08:54:02,RJ,market_place,100.95,1,0.9598555160903604,post_delivery,49.49261574074074,26.86347222222222,True,438.0,0.0083479454143477,True,1.0,True,0.05,treatment,order_id,low_review_rate,12.0
76df43658d302b7e5418f9c5b366b4bd,2018-03-09 17:44:41,RJ,watches_gifts,304.67,1,0.9596472802333624,post_delivery,51.79431712962963,32.533680555555556,True,439.0,0.0083670046504536,True,1.0,True,0.05,control,order_id,low_review_rate,12.0
363524b17966c3a64696d5a68c5f4d34,2018-05-10 22:19:03,SP,baby,276.11,1,0.95927757446678,post_delivery,6.983043981481481,-19.087060185185184,False,440.0,0.0083860638865594,True,1.0,True,0.05,control,order_id,low_review_rate,12.0
7ac8109e735f29d8982f4503586fe59f,2018-07-03 00:21:23,SP,computers_accessories,73.18,0,0.9592605094598204,post_delivery,45.66946759259259,25.68431712962963,True,441.0,0.0084051231226652,True,3.0,False,0.05,treatment,order_id,low_review_rate,12.0
